0	19
1	18
2	14
3	17
4	12
5	11
6	14
7	13
8	9
9	9
10	5
11	6
12	8
13	9
14	5
15	5
16	8
17	6
18	6
19	3
20	4
21	5
22	4
23	5
24	8
25	5
26	4
27	4
28	6
29	3
30	4
31	6
32	2
33	3
34	4
35	3
36	2
37	4
38	3
39	5
40	3
41	3
43	1
44	3
45	5
46	1
47	6
48	3
49	2
50	3
51	2
52	1
53	1
54	2
55	2
56	2
57	2
58	2
59	2
60	3
61	1
62	2
63	4
65	1
66	3
67	2
68	2
69	4
70	3
71	2
72	1
73	2
74	4
75	4
76	2
77	3
78	1
79	2
81	4
82	3
83	2
84	2
85	3
86	3
87	2
88	3
89	3
90	2
91	1
94	2
95	2
96	3
97	1
98	6
100	2
103	3
104	3
105	1
106	1
107	2
109	1
110	2
111	1
112	4
114	1
115	2
116	2
117	1
118	1
119	3
120	2
121	2
122	2
123	1
124	1
125	1
126	2
127	1
130	2
131	2
132	1
133	2
134	1
136	3
137	1
139	3
141	1
143	2
146	3
147	2
148	1
151	1
153	1
154	2
155	2
157	1
158	1
160	1
163	1
164	1
167	1
168	1
169	3
170	1
171	1
173	3
175	2
176	3
178	1
180	3
181	1
184	2
185	1
187	1
190	1
191	1
192	2
193	2
195	1
196	1
197	1
200	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
211	1
212	3
224	2
225	1
226	1
229	1
231	2
233	1
235	2
236	1
237	1
238	1
239	2
243	1
247	1
248	1
252	1
254	1
266	1
267	1
268	2
273	1
282	1
284	1
286	1
288	1
289	1
291	1
292	1
294	1
295	1
299	1
301	2
303	1
309	1
310	2
312	1
316	1
318	1
320	1
321	1
326	1
333	1
338	1
339	1
340	1
353	1
357	1
359	1
362	1
370	1
378	1
380	1
386	1
390	1
406	2
408	1
409	2
417	1
424	1
425	1
427	1
435	1
436	1
444	1
447	1
458	1
485	1
499	2
513	1
522	1
572	1
583	1
611	1
653	1
677	1
690	1
